id,jobId,algorithm,count,libraryPercentage
4072,2484,HmacSHA1,5,0
4073,2484,SHA-256,1,1
4074,2484,AES/CBC/PKCS5Padding,1,1
4075,2484,AES/CBC/PKCS7Padding,2,0
4076,2484,MD5,14,0
4077,2484,AES/ECB/PKCS7Padding,2,1
4078,3196,RSA,1,1
4079,3196,[],1,1
4080,3196,{},1,1
4081,3196,SHA-1,6,1
4082,3196,SHA1,1,1
4083,3196,AES/CTR/NoPadding,1,0
4084,3196,false,1,1
4085,3196,AES,1,0
4086,3196,0,1,1
4087,3196,HmacSHA256,2,0
4088,3196,SHA-256,4,0
4089,3196,RSA/ECB/OAEPWithSHA1AndMGF1Padding,1,0
4090,3196,md5,1,1
4091,3196,MD5,6,1
4092,966,MD5,3,0
4093,966,AES,5,0
4094,714,SHA-1,2,0
4095,714,HmacSHA256,4,0
4096,714,PBKDF2WithHmacSHA1,1,0
4097,714,SHA-256,6,0
4098,714,AES/CBC/PKCS7Padding,1,0
4099,714,AES/CBC/PKCS5Padding,2,0
4100,714,AES/GCM/NoPadding,2,0
4101,714,AES,5,0
4102,2148,RSA,1,1
4103,2148,[],1,1
4104,2148,{},1,1
4105,2148,AES/CBC/PKCS5Padding,1,1
4106,2148,AES,1,1
4107,2148,MD5,5,1
4108,3219,RSA,2,0
4109,3219,[],1,1
4110,3219,{},1,1
4111,3219,SHA-1,5,0
4112,3219,SHA1,1,1
4113,3219,SHA-256,1,0
4114,3219,SHA,1,0
4115,3219,AES/CBC/PKCS5Padding,1,1
4116,3219,MD5,9,0
4117,3219,AES,1,1
4118,3334,HmacSha256,5,1
4119,3334,RSA,1,0
4120,3334,ECDH,2,1
4121,3334,SHA1,1,0
4122,3334,SHA-1,7,0
4123,3334,AES/CBC/NoPadding,1,0
4124,3334,AES/ECB/NOPADDING,2,1
4125,3334,AES/CTR/NoPadding,2,1
4126,3334,HMAC,2,1
4127,3334,HMACSHA256,2,1
4128,3334,AES,7,0
4129,3334,HmacSha1,5,1
4130,3334,SHA256,1,0
4131,3334,AES/CTR/NOPADDING,1,1
4132,3334,HMACSHA512,2,1
4133,3334,SHA-256,6,0
4134,3334,HMACSHA1,2,1
4135,3334,EC,3,1
4136,3334,AES/CBC/PKCS5Padding,2,0
4137,3334,AES/GCM/NoPadding,2,1
4138,3334,HmacSha512,5,1
4139,3334,MD5,14,0
4140,2324,0,1,1
4141,2324,RSA,1,1
4142,2324,[],1,1
4143,2324,{},1,1
4144,2324,false,1,1
4145,2324,AES/CBC/PKCS5Padding,1,1
4146,2324,MD5,5,1
4147,2324,AES,1,1
4148,3861,RSA,1,0
4149,3861,SHA1,4,0
4150,3861,SHA-1,22,0
4151,3861,HMAC,1,1
4152,3861,RSA/ECB/nopadding,1,0
4153,3861,HmacSHA512,8,0
4154,3861,SHA,1,0
4155,3861,AES,10,0
4156,3861,sha1,5,1
4157,3861,SHA256,1,0
4158,3861,HmacSHA256,12,0
4159,3861,Blowfish/CBC/PKCS5Padding,1,0
4160,3861,HmacSHA1,14,0
4161,3861,SHA-256,15,0
4162,3861,AES/CBC/PKCS5Padding,1,1
4163,3861,SHA-512,4,0
4164,3861,AES/CBC/PKCS7Padding,4,0
4165,3861,MD5,28,0
4166,3861,md5,3,0
4167,3861,Blowfish,1,0
4168,1048,RSA/ECB/PKCS1Padding,1,0
4169,1048,HmacSHA1,3,1
4170,1048,MD5,2,0
4171,1163,AES/CBC/PKCS5Padding,1,0
4172,1163,MD5,1,0
4173,1163,AES,1,0
4174,3228,RSA,1,0
4175,3228,SHA-1,2,0
4176,3228,AES/CBC/NoPadding,1,0
4177,3228,AES/CBC/PKCS5Padding,2,0
4178,3228,AES,3,0
4179,3228,MD5,12,0
4180,1334,SHA1,3,0
4181,1334,AES/CBC/PKCS5Padding,1,0
4182,1334,MD5,4,0
4183,1334,AES,1,0
4184,1836,SHA1,2,0
4185,1836,AES/CBC/PKCS5Padding,1,0
4186,1836,MD5,11,0
4187,1836,AES,1,0
4188,3870,HmacSha256,3,1
4189,3870,RSA,1,0
4190,3870,ECDH,2,1
4191,3870,SHA-1,2,0
4192,3870,SHA1,2,0
4193,3870,AES/ECB/NOPADDING,2,1
4194,3870,AES/CTR/NoPadding,2,1
4195,3870,HMAC,1,1
4196,3870,PBEWITHSHAAND256BITAES-CBC-BC,1,0
4197,3870,AES,7,0
4198,3870,AES/CTR/NOPADDING,1,1
4199,3870,HmacSha1,3,1
4200,3870,AES/ECB/NoPadding,2,1
4201,3870,SHA-256,1,0
4202,3870,EC,2,1
4203,3870,AES/CBC/PKCS5Padding,3,0
4204,3870,AES/GCM/NoPadding,2,1
4205,3870,MD5,5,0
4206,3870,HmacSha512,3,1
4207,3700,RSA,2,0
4208,3700,SHA-1,8,0
4209,3700,SHA1,2,0
4210,3700,CRC,1,0
4211,3700,HmacSHA1,2,0
4212,3700,SHA-256,5,0
4213,3700,PBEWithSHA256And256BitAES-CBC-BC,1,0
4214,3700,SHA,1,0
4215,3700,SHA-512,1,0
4216,3700,MD5,5,0
4217,3700,AES,2,0
4218,2464,RSA,1,1
4219,2464,{},1,1
4220,2464,SHA1,1,1
4221,2464,MD5,2,0
4222,1176,SHA-1,1,0
4223,1176,MD5,1,0
4224,3225,AES/CBC/PKCS5Padding,1,1
4225,3225,MD5,3,1
4226,3225,AES,1,1
4227,2793,RSA,1,1
4228,2793,SHA1,1,1
4229,2793,SHA-1,6,1
4230,2793,SHA-256,3,1
4231,2793,MD5,4,1
4232,2793,md5,1,1
4233,2611,RSA,3,0
4234,2611,{},1,1
4235,2611,SHA1,1,1
4236,2611,SHA-1,5,0
4237,2611,CRC,1,0
4238,2611,SHA,1,0
4239,2611,AES/CBC/PKCS5Padding,1,1
4240,2611,MD5,10,0
4241,2611,AES,1,1
4242,2611,md5,1,1
4243,3004,0,1,1
4244,3004,RSA,2,0
4245,3004,[],1,1
4246,3004,{},1,1
4247,3004,SHA1,1,1
4248,3004,false,1,1
4249,3004,AES/CBC/PKCS5Padding,1,1
4250,3004,MD5,6,0
4251,3004,AES,1,1
4252,634,MD5,1,0
4253,1928,[],1,1
4254,1928,{},1,1
4255,1928,SHA1,1,0
4256,1928,SHA-1,1,0
4257,1928,AES/CBC/PKCS5Padding,1,1
4258,1928,MD5,6,0
4259,1928,AES,1,1
4260,3871,ECDH,8,1
4261,3871,SHA-1,26,0
4262,3871,SHA1,2,0
4263,3871,SHA-384,1,1
4264,3871,AES/CTR/NoPadding,8,1
4265,3871,HMAC,1,1
4266,3871,HmacSHA512,4,1
4267,3871,HMACSHA256,8,1
4268,3871,SHA,1,0
4269,3871,HmacSha1,11,1
4270,3871,AES/CTR/NOPADDING,1,1
4271,3871,RSA/ECB/PKCS1Padding,8,0
4272,3871,HmacMD5,2,1
4273,3871,HmacSHA256,6,1
4274,3871,DSA,1,1
4275,3871,HMACSHA512,8,1
4276,3871,sha-1,2,0
4277,3871,AES/ECB/NoPadding,8,1
4278,3871,HmacSHA1,6,1
4279,3871,HMACSHA1,8,1
4280,3871,DES/ECB/PKCS5Padding,4,0
4281,3871,AES/CBC/PKCS5Padding,3,0
4282,3871,EC,12,0
4283,3871,DES/CBC/PKCS5Padding,2,0
4284,3871,AES/ECB/PKCS5Padding,2,0
4285,3871,HmacSha256,11,1
4286,3871,RSA,10,0
4287,3871,AES/ECB/NOPADDING,2,1
4288,3871,PBEWithSHA256And256BitAES-CBC-BC,1,0
4289,3871,AES,18,0
4290,3871,sha1,5,1
4291,3871,DES,4,0
4292,3871,CRC,1,0
4293,3871,SHA-256,20,0
4294,3871,SHA-512,10,1
4295,3871,MD5,45,0
4296,3871,AES/GCM/NoPadding,9,0
4297,3871,md5,2,1
4298,3871,HmacSha512,11,1
4299,3871,Blowfish,1,0
4300,1759,MD5,1,0
4301,1440,RSA/ECB/PKCS1Padding,1,0
4302,1440,HmacSHA1,3,1
4303,1440,MD5,4,0
4304,1646,HmacSHA1,5,1
4305,1646,AES/CBC/PKCS5Padding,1,1
4306,1646,MD5,4,0
4307,1646,AES,1,1
4308,4142,SHA256,1,0
4309,4142,RSA,2,0
4310,4142,DSA,1,1
4311,4142,SHA-256,1,1
4312,4142,EC,1,1
4313,1830,AES/CBC/PKCS5Padding,1,1
4314,1830,MD5,3,1
4315,1830,AES,1,1
4316,3338,sha1,5,1
4317,3338,RSA,1,1
4318,3338,SHA-1,6,0
4319,3338,HmacSHA256,4,1
4320,3338,SHA1,3,0
4321,3338,HmacSHA1,5,0
4322,3338,SHA-256,3,0
4323,3338,RAW,1,0
4324,3338,HmacSHA512,2,1
4325,3338,SHA-512,1,1
4326,3338,MD5,9,0
4327,3338,md5,2,1
4328,1235,AES/CBC/PKCS5Padding,1,0
4329,1235,MD5,1,0
4330,1235,AES,1,0
4331,4186,ECDH,2,1
4332,4186,SHA-1,19,0
4333,4186,SHA1,4,0
4334,4186,SHA-384,1,1
4335,4186,AES/CTR/NoPadding,4,0
4336,4186,HMAC,1,1
4337,4186,HmacSHA512,4,1
4338,4186,SHA,2,1
4339,4186,HmacSha1,3,1
4340,4186,AES/CTR/NOPADDING,1,1
4341,4186,HmacMD5,2,1
4342,4186,HmacSHA256,6,1
4343,4186,AES/ECB/NoPadding,2,1
4344,4186,HmacSHA1,6,1
4345,4186,AES/CBC/PKCS7Padding,4,0
4346,4186,EC,2,1
4347,4186,AES/CBC/PKCS5Padding,4,0
4348,4186,HmacSha256,3,1
4349,4186,RSA,4,0
4350,4186,{},1,1
4351,4186,AES/ECB/NOPADDING,2,1
4352,4186,PBEWITHSHAAND256BITAES-CBC-BC,1,0
4353,4186,AES,16,0
4354,4186,RSA/ECB/PKCS1PADDING,2,0
4355,4186,sha1,5,1
4356,4186,SHA256,1,0
4357,4186,DES,4,0
4358,4186,SHA-256,13,0
4359,4186,SHA-512,2,1
4360,4186,md5,2,1
4361,4186,HmacSha512,3,1
4362,4186,MD5,27,0
4363,4186,AES/GCM/NoPadding,2,1
4364,1937,SHA-1,2,0
4365,1937,AES/CBC/PKCS5Padding,1,0
4366,1937,MD5,5,0
4367,1937,Blowfish,1,1
4368,1937,AES,6,0
4369,3744,ECDH,8,1
4370,3744,SHA-1,11,0
4371,3744,SHA1,2,0
4372,3744,AES/CTR/NoPadding,8,1
4373,3744,HMAC,1,1
4374,3744,RAW,1,0
4375,3744,HMACSHA256,8,1
4376,3744,HmacSha1,11,1
4377,3744,AES/CTR/NOPADDING,1,1
4378,3744,HMACSHA512,8,1
4379,3744,AES/ECB/NoPadding,8,1
4380,3744,HMACSHA1,8,1
4381,3744,AES/CBC/PKCS5Padding,3,0
4382,3744,EC,9,1
4383,3744,HmacSha256,11,1
4384,3744,RSA,2,0
4385,3744,{},1,1
4386,3744,AES/ECB/NOPADDING,2,1
4387,3744,false,1,1
4388,3744,PBEWITHSHAAND256BITAES-CBC-BC,1,0
4389,3744,AES,7,0
4390,3744,0,1,1
4391,3744,SHA-256,10,0
4392,3744,SHA-512,8,1
4393,3744,MD5,7,0
4394,3744,AES/GCM/NoPadding,8,1
4395,3744,HmacSha512,11,1
4396,3653,ECDH,4,1
4397,3653,SHA-1,5,0
4398,3653,AES/ECB/NOPADDING,2,1
4399,3653,AES/CTR/NoPadding,4,1
4400,3653,HMAC,1,1
4401,3653,AES,6,1
4402,3653,AES/CTR/NOPADDING,1,1
4403,3653,AES/ECB/NoPadding,4,1
4404,3653,SHA-256,6,0
4405,3653,EC,4,1
4406,3653,AES/CBC/PKCS5Padding,1,1
4407,3653,MD5,10,0
4408,3653,AES/GCM/NoPadding,4,1
4409,3653,Blowfish,1,0
4410,3069,SHA-256,1,0
4411,2689,PBEWithMD5AndDES,1,0
4412,2689,RSA,1,0
4413,2689,{},1,1
4414,2689,SHA-1,7,0
4415,2689,SHA1,1,0
4416,2689,CRC,1,0
4417,2689,HmacSHA1,4,0
4418,2689,AES/CBC/PKCS5Padding,1,1
4419,2689,MD5,14,0
4420,2689,AES/ECB/PKCS7Padding,2,0
4421,2689,AES,1,1
4422,1175,HmacSHA1,3,1
4423,3037,HmacSha256,7,1
4424,3037,ECDH,4,1
4425,3037,SHA-1,9,0
4426,3037,SHA1,2,0
4427,3037,AES/ECB/NOPADDING,2,1
4428,3037,AES/CTR/NoPadding,5,0
4429,3037,HMAC,2,1
4430,3037,HMACSHA256,4,1
4431,3037,SHA,1,0
4432,3037,AES,7,0
4433,3037,HmacSha1,7,1
4434,3037,AES/CTR/NOPADDING,1,1
4435,3037,HMACSHA512,4,1
4436,3037,HmacSHA256,2,0
4437,3037,SHA-256,3,0
4438,3037,HMACSHA1,4,1
4439,3037,AES/CBC/PKCS5Padding,1,1
4440,3037,EC,5,1
4441,3037,AES/CBC/PKCS7Padding,2,0
4442,3037,SHA-512,1,0
4443,3037,AES/GCM/NoPadding,4,1
4444,3037,HmacSha512,7,1
4445,3037,MD5,9,0
4446,1080,AES/CBC/PKCS5Padding,1,0
4447,1080,MD5,1,0
4448,1080,AES,1,0
4449,1850,RSA,1,0
4450,1850,HmacSHA1,5,1
4451,1850,AES/CBC/PKCS5Padding,1,0
4452,1850,AES,1,0
4453,1850,MD5,2,0
4454,2209,0,1,1
4455,2209,RSA,3,0
4456,2209,[],1,1
4457,2209,{},1,1
4458,2209,SHA1,1,1
4459,2209,false,1,1
4460,2209,AES/CBC/PKCS5Padding,1,1
4461,2209,MD5,6,0
4462,2209,AES,1,1
4463,1571,AES/CBC/PKCS5Padding,1,0
4464,1571,MD5,2,0
4465,1571,AES,1,0
4466,2260,0,1,1
4467,2260,[],1,1
4468,2260,{},1,1
4469,2260,SHA1,1,1
4470,2260,SHA-1,2,0
4471,2260,DES,4,1
4472,2260,HmacSHA1,5,1
4473,2260,false,1,1
4474,2260,AES/CBC/PKCS5Padding,1,1
4475,2260,MD5,8,0
4476,2260,AES,1,1
4477,3949,RSA,2,0
4478,3949,SHA-1,11,0
4479,3949,SHA1,4,0
4480,3949,HMAC,1,1
4481,3949,AES/CTR/NoPadding,2,0
4482,3949,AES/CBC/PKCS5PADDING,2,0
4483,3949,SHA,1,0
4484,3949,AES,12,0
4485,3949,DSA,1,1
4486,3949,Blowfish/CBC/PKCS5Padding,1,0
4487,3949,SHA-256,9,0
4488,3949,;,1,0
4489,3949,AES/CBC/PKCS7Padding,4,0
4490,3949,AES/CBC/PKCS5Padding,1,1
4491,3949,EC,1,1
4492,3949,MD5,19,0
4493,3949,Blowfish,1,0
4494,3963,RSA,1,0
4495,3963,RC4,2,0
4496,3963,SHA-1,10,0
4497,3963,SHA1,2,0
4498,3963,AES/CBC/PKCS5PADDING,2,0
4499,3963,AES,7,0
4500,3963,SHA256,1,1
4501,3963,DES,1,0
4502,3963,Blowfish/CBC/PKCS5Padding,1,0
4503,3963,SHA-256,8,0
4504,3963,DES/ECB/NoPadding,4,0
4505,3963,;,1,0
4506,3963,AES/CBC/PKCS7Padding,2,0
4507,3963,MD5,17,0
4508,3963,Blowfish,1,0
4509,2740,RSA,1,1
4510,2740,HmacSHA224,2,0
4511,2740,SHA-1,3,0
4512,2740,SHA1,1,1
4513,2740,AES/CTR/NoPadding,1,0
4514,2740,PBKDF2WithHmacSHA1,2,0
4515,2740,SHA-224,1,0
4516,2740,SHA-256,1,0
4517,2740,PBEWITHSHAAND256BITAES-CBC-BC,1,0
4518,2740,AES/CFB/PKCS5Padding,2,0
4519,2740,MD5,7,0
4520,2740,AES,1,0
4521,3372,RSA,2,0
4522,3372,[],1,1
4523,3372,{},1,1
4524,3372,SHA1,1,1
4525,3372,AES/CBC/PKCS5Padding,1,1
4526,3372,MD5,6,0
4527,3372,AES,1,1
4528,1465,PBEWithMD5AndDES,2,0
4529,1465,SHA1,1,0
4530,1465,PBEWithMD5AndDES/CBC/PKCS5Padding,1,0
4531,1465,HmacSHA1,2,0
4532,1465,RAW,1,0
4533,1465,PBEWithSHA256And256BitAES-CBC-BC,3,0
4534,1465,MD5,1,0
4535,3436,SHA-256,1,0
4536,3284,0,1,1
4537,3284,RSA,1,1
4538,3284,{},1,1
4539,3284,SHA-1,4,0
4540,3284,SHA1,1,1
4541,3284,false,1,1
4542,3284,SHA-256,2,0
4543,3284,MD5,6,0
4544,2392,RSA,1,0
4545,2392,AES/CBC/PKCS5Padding,1,1
4546,2392,AES,1,1
4547,2392,MD5,4,0
4548,1862,RSA,3,0
4549,1862,SHA-1,6,0
4550,1862,SHA1,2,0
4551,1862,CRC,1,0
4552,1862,HmacSHA1,2,0
4553,1862,PBEWITHSHAAND256BITAES-CBC-BC,1,0
4554,1862,RSA/ECB/nopadding,1,0
4555,1862,AES/CBC/PKCS5Padding,3,0
4556,1862,MD5,10,0
4557,1862,AES,2,0
4558,4035,RSA,1,1
4559,4035,SHA-1,17,0
4560,4035,SHA1,3,0
4561,4035,HMAC,1,1
4562,4035,HmacSHA512,2,1
4563,4035,AES/CBC/PKCS5PADDING,2,0
4564,4035,SHA,1,0
4565,4035,AES,8,0
4566,4035,sha1,5,1
4567,4035,SHA256,1,1
4568,4035,HmacSHA256,4,1
4569,4035,DSA,1,1
4570,4035,Blowfish/CBC/PKCS5Padding,1,0
4571,4035,HmacSHA1,4,1
4572,4035,SHA-256,16,0
4573,4035,;,1,0
4574,4035,EC,1,1
4575,4035,SHA-512,1,1
4576,4035,AES/CBC/PKCS7Padding,2,0
4577,4035,AES/CBC/PKCS5Padding,1,1
4578,4035,MD5,23,0
4579,4035,md5,2,1
4580,4035,Blowfish,1,0
4581,3995,HmacSha1,3,1
4582,3995,HmacSha256,3,1
4583,3995,HMAC,1,1
4584,3995,SHA-256,1,0
4585,3995,AES/CBC/PKCS5Padding,1,1
4586,3995,AES,6,1
4587,3995,MD5,5,0
4588,3995,HmacSha512,3,1
4589,2724,SHA1,1,0
4590,2724,SHA-1,4,0
4591,2724,HmacSHA1,4,0
4592,2724,SHA-256,1,0
4593,2724,AES/CBC/PKCS7Padding,2,0
4594,2724,MD5,8,0
4595,2724,AES,5,0
4596,3062,0,1,0
4597,3062,RSA,1,0
4598,3062,SHA-384,1,0
4599,3062,HmacSHA1,2,0
4600,3062,false,1,0
4601,3062,SHA-256,1,0
4602,3062,SHA,1,0
4603,3062,AES/CBC/PKCS5Padding,1,1
4604,3062,SHA-512,1,0
4605,3062,AES,2,1
4606,3062,MD5,7,0
4607,2207,MD5,1,0
4608,2502,SHA256,1,0
4609,2502,0,1,1
4610,2502,RSA,1,0
4611,2502,{},1,1
4612,2502,false,1,1
4613,2502,RSA/ECB/NoPadding,1,0
4614,2502,AES/CBC/PKCS5Padding,2,0
4615,2502,MD5,7,0
4616,2502,AES,3,0
4617,3484,PBEWithMD5AndDES,3,0
4618,3484,ECDH,6,1
4619,3484,SHA-1,14,0
4620,3484,SHA1,1,0
4621,3484,AES/CTR/NoPadding,7,0
4622,3484,HMAC,1,1
4623,3484,HMACSHA256,6,1
4624,3484,HmacSha1,9,1
4625,3484,AES/CTR/NOPADDING,1,1
4626,3484,HMACSHA512,6,1
4627,3484,AES/ECB/NoPadding,6,1
4628,3484,HmacSHA1,2,0
4629,3484,HMACSHA1,6,1
4630,3484,EC,9,0
4631,3484,AES/CBC/PKCS5Padding,1,1
4632,3484,AES/CBC/PKCS7Padding,1,0
4633,3484,HmacSha256,9,1
4634,3484,RSA,2,0
4635,3484,AES/ECB/NOPADDING,2,1
4636,3484,PBEWithSHA256And256BitAES-CBC-BC,1,0
4637,3484,AES,10,0
4638,3484,CRC,2,0
4639,3484,SHA-256,10,0
4640,3484,SHA-512,6,1
4641,3484,AES/GCM/NoPadding,6,1
4642,3484,HmacSha512,9,1
4643,3484,MD5,16,0
4644,1296,RC4,2,0
4645,1296,SHA-1,1,1
4646,1296,SHA1,1,1
4647,1296,UNKNOWNwithPKCS5S2,1,1
4648,1296,1.2.840.113549.2.5,1,1
4649,1296,AES/CBC/PKCS5Padding,1,0
4650,1296,MD5,4,1
4651,1296,AES,1,1
4652,3662,RSA,1,0
4653,3662,RSA/ECB/PKCS1Padding,1,0
4654,3662,DES,3,0
4655,3662,AES/CBC/PKCS5Padding,1,0
4656,3662,MD5,9,0
4657,3662,AES,1,0
4658,1193,AES,5,0
4659,4104,SHA-1,2,1
4660,4104,HMAC,1,1
4661,4104,desede/CBC/PKCS5Padding,2,0
4662,4104,HmacSHA512,5,1
4663,4104,HmacSha1,3,1
4664,4104,RSA/ECB/PKCS1Padding,5,0
4665,4104,HmacMD5,3,1
4666,4104,HmacSHA256,7,1
4667,4104,DSA,2,1
4668,4104,des,2,0
4669,4104,HmacSHA1,7,1
4670,4104,AES/CBC/PKCS5Padding,1,1
4671,4104,EC,2,1
4672,4104,AES/ECB/PKCS5Padding,2,0
4673,4104,HmacSha256,3,1
4674,4104,RSA,5,0
4675,4104,AES,9,0
4676,4104,sha1,5,1
4677,4104,HmacSHA224,3,1
4678,4104,DES,4,0
4679,4104,HmacSHA384,3,1
4680,4104,SHA-256,6,1
4681,4104,MD2,1,1
4682,4104,desede,2,0
4683,4104,SHA-512,1,1
4684,4104,MD5,18,0
4685,4104,md5,2,1
4686,4104,HmacSha512,3,1
4687,2814,RSA,2,0
4688,2814,{},1,1
4689,2814,SHA1,1,1
4690,2814,AES/CBC/PKCS5Padding,1,1
4691,2814,MD5,6,0
4692,2814,AES,1,1
4693,2128,MD5,1,0
4694,3454,HmacSha256,5,1
4695,3454,RSA,1,0
4696,3454,ECDH,2,1
4697,3454,SHA-1,15,0
4698,3454,SHA1,2,0
4699,3454,AES/ECB/NOPADDING,2,1
4700,3454,AES/CTR/NoPadding,2,1
4701,3454,HMAC,2,1
4702,3454,HMACSHA256,2,1
4703,3454,AES,15,0
4704,3454,HmacSha1,5,1
4705,3454,sha1,2,1
4706,3454,AES/CTR/NOPADDING,1,1
4707,3454,RSA/ECB/PKCS1Padding,1,0
4708,3454,HMACSHA512,2,1
4709,3454,SHA-256,8,0
4710,3454,HMACSHA1,2,1
4711,3454,EC,3,1
4712,3454,AES/CBC/PKCS5Padding,5,0
4713,3454,AES/CBC/PKCS7Padding,3,0
4714,3454,AES/GCM/NoPadding,2,1
4715,3454,HmacSha512,5,1
4716,3454,MD5,20,0
4717,3625,HmacSha256,5,1
4718,3625,RSA,1,0
4719,3625,ECDH,2,1
4720,3625,SHA-1,2,0
4721,3625,SHA1,1,0
4722,3625,AES/ECB/NOPADDING,2,1
4723,3625,AES/CTR/NoPadding,2,1
4724,3625,HMAC,2,1
4725,3625,HMACSHA256,2,1
4726,3625,AES,10,0
4727,3625,HmacSha1,5,1
4728,3625,AES/CTR/NOPADDING,1,1
4729,3625,HMACSHA512,2,1
4730,3625,SHA-256,1,0
4731,3625,HMACSHA1,2,1
4732,3625,AES/CBC/PKCS5Padding,1,1
4733,3625,EC,3,1
4734,3625,AES/GCM/NoPadding,2,1
4735,3625,HmacSha512,5,1
4736,3625,MD5,8,0
4737,875,MD5,2,0
4738,2547,AES/CBC/PKCS5Padding,1,1
4739,2547,MD5,3,1
4740,2547,AES,1,1
4741,1331,SHA,1,1
4742,1331,MD5,2,0
4743,1331,AES,5,0
4744,3016,RSA,2,0
4745,3016,RAW,1,0
4746,3016,PBEWITHSHAAND256BITAES-CBC-BC,1,0
4747,3016,AES/CBC/PKCS5Padding,4,0
4748,3016,MD5,8,0
4749,3016,AES,4,0
4750,2591,RSA,1,0
4751,2591,SHA-1,1,0
4752,2591,AES/CBC/PKCS5Padding,1,1
4753,2591,MD5,6,0
4754,2591,AES,2,1
4755,3198,HmacSha256,7,1
4756,3198,RSA,2,0
4757,3198,ECDH,4,1
4758,3198,AES/ECB/NOPADDING,2,1
4759,3198,AES/CTR/NoPadding,4,1
4760,3198,HMAC,2,1
4761,3198,RAW,1,0
4762,3198,PBEWITHSHAAND256BITAES-CBC-BC,1,0
4763,3198,HMACSHA256,4,1
4764,3198,AES,6,0
4765,3198,HmacSha1,7,1
4766,3198,AES/CTR/NOPADDING,1,1
4767,3198,HMACSHA512,4,1
4768,3198,HMACSHA1,4,1
4769,3198,AES/CBC/PKCS5Padding,3,0
4770,3198,EC,5,1
4771,3198,AES/GCM/NoPadding,4,1
4772,3198,HmacSha512,7,1
4773,3198,MD5,4,1
4774,3960,SHA256,1,0
4775,3960,RSA,1,1
4776,3960,DSA,1,1
4777,3960,SHA-256,1,1
4778,3960,EC,1,1
4779,3129,HmacSha256,9,1
4780,3129,RSA,1,0
4781,3129,ECDH,6,1
4782,3129,SHA-1,1,0
4783,3129,AES/ECB/NOPADDING,2,1
4784,3129,AES/CTR/NoPadding,6,1
4785,3129,HMAC,2,1
4786,3129,HMACSHA256,6,1
4787,3129,AES,5,1
4788,3129,AES/CTR/NOPADDING,1,1
4789,3129,HMACSHA512,6,1
4790,3129,CRC,1,0
4791,3129,HMACSHA1,6,1
4792,3129,EC,7,1
4793,3129,AES/CBC/PKCS5Padding,1,1
4794,3129,MD5,4,1
4795,3129,AES/GCM/NoPadding,6,1
4796,3024,HmacSha256,9,1
4797,3024,ECDH,6,1
4798,3024,SHA-1,1,1
4799,3024,AES/ECB/NOPADDING,2,1
4800,3024,HMAC,2,1
4801,3024,AES/CTR/NoPadding,6,1
4802,3024,HMACSHA256,6,1
4803,3024,AES,5,1
4804,3024,HmacSha1,9,1
4805,3024,AES/CTR/NOPADDING,1,1
4806,3024,HMACSHA512,6,1
4807,3024,HMACSHA1,6,1
4808,3024,EC,8,1
4809,3024,AES/CBC/PKCS5Padding,1,1
4810,3024,AES/GCM/NoPadding,6,1
4811,3024,HmacSha512,9,1
4812,3024,MD5,4,1
4813,1294,AES/CBC/PKCS5Padding,1,0
4814,1294,MD5,1,0
4815,1294,AES,1,0
4816,3487,HmacSha256,7,1
4817,3487,ECDH,4,1
4818,3487,SHA-1,5,0
4819,3487,SHA1,1,0
4820,3487,AES/ECB/NOPADDING,2,1
4821,3487,AES/CTR/NoPadding,4,1
4822,3487,HMAC,2,1
4823,3487,HMACSHA256,4,1
4824,3487,AES,6,0
4825,3487,HmacSha1,7,1
4826,3487,AES/CTR/NOPADDING,1,1
4827,3487,HMACSHA512,4,1
4828,3487,SHA-256,1,0
4829,3487,HMACSHA1,4,1
4830,3487,EC,5,1
4831,3487,AES/CBC/PKCS7Padding,2,0
4832,3487,AES/CBC/PKCS5Padding,1,1
4833,3487,AES/GCM/NoPadding,4,1
4834,3487,HmacSha512,7,1
4835,3487,MD5,10,0
4836,3824,SHA-1,3,0
4837,3824,SHA-256,3,0
4838,3824,SHA,1,0
4839,3824,MD5,3,1
4840,2511,RSA,3,0
4841,2511,RSA/ECB/PKCS1Padding,1,0
4842,2511,SHA-1,5,0
4843,2511,SHA1,1,1
4844,2511,CRC,1,0
4845,2511,HmacSHA1,2,1
4846,2511,SHA-256,1,0
4847,2511,AES/CBC/PKCS5Padding,1,1
4848,2511,AES/CBC/PKCS7Padding,1,0
4849,2511,MD5,12,0
4850,2511,AES,2,0
4851,1434,HmacSHA1,3,1
4852,1434,AES,5,0
4853,2168,0,1,1
4854,2168,RSA,1,1
4855,2168,{},1,1
4856,2168,HmacSHA1,5,1
4857,2168,false,1,1
4858,2168,AES/CBC/PKCS5Padding,1,1
4859,2168,MD5,7,1
4860,2168,AES,1,1
4861,2216,RSA,1,1
4862,2216,{},1,1
4863,2216,AES/CBC/PKCS5Padding,1,1
4864,2216,MD5,7,1
4865,2216,AES,1,1
4866,2521,RSA,1,1
4867,2521,SHA1,1,1
4868,2306,MD5,1,0
4869,3701,RSA,1,0
4870,3701,ECDH,6,1
4871,3701,SHA-1,7,1
4872,3701,SHA1,1,1
4873,3701,AES/ECB/NOPADDING,2,1
4874,3701,AES/CTR/NoPadding,7,0
4875,3701,HMAC,1,1
4876,3701,HmacSHA512,6,1
4877,3701,SHA,1,0
4878,3701,AES,9,0
4879,3701,sha1,3,1
