id,jobId,category,numVulnerabilities,numLibVulns,libraryPercentage
1825,3366,Cryptography,57,5,8.06451606750488
1826,3885,Cryptography,29,1,3.33333349227905
1827,3421,Cryptography,15,0,0
1828,3672,Cryptography,150,54,26.470588684082
1829,2305,Cryptography,19,16,45.7142868041992
1830,2814,Cryptography,16,13,44.8275871276855
1831,1625,Cryptography,8,7,46.6666679382324
1832,2562,Cryptography,17,0,0
1833,3907,Cryptography,167,63,27.3913059234619
1834,1567,Cryptography,1,0,0
1835,2717,Cryptography,6,0,0
1836,2352,Cryptography,34,22,39.2857131958008
1837,2512,Cryptography,86,33,27.7310943603516
1838,1187,Cryptography,5,0,0
1839,2795,Cryptography,2,2,50
1840,1838,Cryptography,36,14,28
1841,4182,Cryptography,42,2,4.54545450210571
1842,1649,Cryptography,6,1,14.2857151031494
1843,4025,Cryptography,80,53,39.8496246337891
1844,1820,Cryptography,3,0,0
1845,3021,Cryptography,17,14,45.1612892150879
1846,3563,Cryptography,10,7,41.1764717102051
1847,1990,Cryptography,12,12,50
1848,2930,Cryptography,10,9,47.3684234619141
1849,1115,Cryptography,4,0,0
1850,995,Cryptography,1,1,50
1851,1386,Cryptography,10,2,16.6666679382324
1852,4184,Cryptography,145,57,28.2178230285645
1853,2994,Cryptography,12,10,45.4545478820801
1854,756,Cryptography,1,0,0
1855,2866,Cryptography,19,14,42.424243927002
1856,1697,Cryptography,8,7,46.6666679382324
1857,2895,Cryptography,14,14,50
1858,1579,Cryptography,6,1,14.2857151031494
1859,3958,Cryptography,54,34,38.6363639831543
1860,4110,Cryptography,48,30,38.461540222168
1861,3708,Cryptography,47,24,33.8028144836426
1862,2192,Cryptography,1,0,0
1863,3515,Cryptography,49,41,45.5555572509766
1864,2559,Cryptography,48,26,35.1351356506348
1865,2092,Cryptography,22,11,33.3333358764648
1866,1740,Cryptography,6,3,33.3333358764648
1867,2343,Cryptography,14,14,50
1868,2597,Cryptography,17,11,39.2857131958008
1869,3808,Cryptography,171,135,44.1176490783691
1870,3272,Cryptography,15,12,44.4444465637207
1871,2087,Cryptography,20,8,28.5714302062988
1872,2674,Cryptography,21,17,44.7368431091309
1873,3941,Cryptography,110,55,33.3333358764648
1874,1931,Cryptography,16,12,42.8571434020996
1875,1264,Cryptography,5,0,0
1876,1962,Cryptography,11,11,50
1877,2014,Cryptography,3,1,25
1878,3064,Cryptography,82,82,50
1879,1520,Cryptography,4,0,0
1880,2415,Cryptography,27,13,32.5
1881,2860,Cryptography,9,8,47.0588226318359
1882,1622,Cryptography,1,0,0
1883,3433,Cryptography,11,3,21.4285717010498
1884,3814,Cryptography,170,135,44.2622947692871
1885,1173,Cryptography,5,0,0
1886,3679,Cryptography,31,1,3.125
1887,3011,Cryptography,18,13,41.9354820251465
1888,917,Cryptography,1,0,0
1889,2182,Cryptography,16,13,44.8275871276855
1890,2156,Cryptography,18,14,43.75
1891,2999,Cryptography,13,13,50
1892,3330,Cryptography,24,12,33.3333358764648
1893,1555,Cryptography,8,7,46.6666679382324
1894,2405,Cryptography,32,12,27.2727279663086
1895,853,Cryptography,129,11,7.85714292526245
1896,1294,Cryptography,5,0,0
1897,2944,Cryptography,2,0,0
1898,1053,Cryptography,2,2,50
1899,2424,Cryptography,16,14,46.6666679382324
1900,989,Cryptography,27,4,12.9032249450684
1901,1842,Cryptography,11,2,15.3846158981323
1902,2715,Cryptography,23,11,32.3529434204102
1903,2524,Cryptography,15,15,50
1904,2412,Cryptography,34,16,32
1905,1090,Cryptography,10,0,0
1906,2712,Cryptography,13,10,43.4782600402832
1907,861,Cryptography,2,0,0
1908,3413,Cryptography,19,14,42.424243927002
1909,2239,Cryptography,33,11,25
1910,1252,Cryptography,18,9,33.3333358764648
1911,2905,Cryptography,82,16,16.326530456543
1912,3933,Cryptography,61,31,33.6956520080566
1913,4130,Cryptography,23,0,0
1914,960,Cryptography,10,2,16.6666679382324
1915,3646,Cryptography,189,171,47.5
1916,2173,Cryptography,10,10,50
1917,2433,Cryptography,9,0,0
1918,1642,Cryptography,19,1,5
1919,3940,Cryptography,52,26,33.3333358764648
1920,3819,Cryptography,34,19,35.8490562438965
1921,1125,Cryptography,1,0,0
1922,3365,Cryptography,17,12,41.3793106079102
1923,1795,Cryptography,6,1,14.2857151031494
1924,2381,Cryptography,14,14,50
1925,3043,Cryptography,21,4,16
1926,2431,Cryptography,14,0,0
1927,3369,Cryptography,94,91,49.1891899108887
1928,4121,Cryptography,21,0,0
1929,2646,Cryptography,23,12,34.285717010498
1930,2676,Cryptography,15,7,31.8181819915771
1931,2998,Cryptography,10,10,50
1932,3730,Cryptography,176,13,6.87830686569214
1933,1734,Cryptography,8,7,46.6666679382324
1934,1855,Cryptography,19,17,47.2222213745117
1935,3793,Cryptography,80,68,45.9459457397461
1936,2495,Cryptography,6,3,33.3333358764648
1937,2681,Cryptography,18,0,0
1938,3283,Cryptography,155,154,49.8381881713867
1939,746,Cryptography,1,0,0
1940,2290,Cryptography,2,0,0
1941,2125,Cryptography,15,15,50
1942,2421,Cryptography,48,1,2.04081630706787
1943,3322,Cryptography,209,162,43.6657676696777
1944,2661,Cryptography,23,10,30.3030319213867
1945,2007,Cryptography,8,8,50
1946,3548,Cryptography,10,8,44.4444465637207
1947,3951,Cryptography,113,6,5.04201698303223
1948,1241,Cryptography,6,1,14.2857151031494
1949,4194,Cryptography,44,11,20
1950,2359,Cryptography,8,8,50
1951,3490,Cryptography,54,5,8.47457695007324
1952,3685,Cryptography,14,9,39.1304359436035
1953,1249,Cryptography,2,0,0
1954,3550,Cryptography,1,0,0
1955,1830,Cryptography,8,8,50
1956,2744,Cryptography,44,15,25.4237289428711
1957,1242,Cryptography,2,0,0
1958,4051,Cryptography,6,4,40
1959,3771,Cryptography,33,1,2.94117641448975
1960,1244,Cryptography,5,0,0
1961,2309,Cryptography,15,15,50
1962,3695,Cryptography,33,19,36.538459777832
1963,3476,Cryptography,20,15,42.8571434020996
1964,2463,Cryptography,9,9,50
1965,3409,Cryptography,174,160,47.9041900634766
1966,3129,Cryptography,94,90,48.9130439758301
1967,2218,Cryptography,37,13,26
1968,2162,Cryptography,5,0,0
1969,1476,Cryptography,9,0,0
1970,3593,Cryptography,3,0,0
1971,943,Cryptography,3,0,0
1972,2840,Cryptography,20,12,37.5
1973,3407,Cryptography,28,2,6.66666698455811
1974,3269,Cryptography,12,11,47.8260879516602
1975,1671,Cryptography,1,0,0
1976,1067,Cryptography,17,0,0
1977,2831,Cryptography,26,25,49.0196075439453
1978,2917,Cryptography,18,18,50
1979,3047,Cryptography,34,34,50
1980,1613,Cryptography,35,0,0
1981,2713,Cryptography,19,16,45.7142868041992
1982,3505,Cryptography,208,168,44.680850982666
1983,2388,Cryptography,20,16,44.4444465637207
1984,1313,Cryptography,6,1,14.2857151031494
1985,3224,Cryptography,3,0,0
1986,3074,Cryptography,42,40,48.7804870605469
1987,980,Cryptography,6,5,45.4545478820801
1988,3308,Cryptography,41,37,47.4358978271484
1989,2375,Cryptography,196,24,10.9090909957886
1990,3589,Cryptography,82,31,27.4336280822754
1991,3231,Cryptography,12,11,47.8260879516602
1992,1282,Cryptography,15,1,6.25
1993,2811,Cryptography,36,15,29.4117660522461
1994,1161,Cryptography,2,2,50
1995,2991,Cryptography,21,16,43.2432441711426
1996,3699,Cryptography,9,9,50
1997,1922,Cryptography,32,2,5.88235282897949
1998,3588,Cryptography,153,153,50
1999,2334,Cryptography,15,15,50
2000,2408,Cryptography,11,11,50
2001,3935,Cryptography,85,9,9.5744686126709
2002,1794,Cryptography,16,12,42.8571434020996
2003,2282,Cryptography,22,0,0
2004,1103,Cryptography,5,0,0
2005,3802,Cryptography,40,34,45.9459457397461
2006,1376,Cryptography,33,5,13.1578950881958
2007,2464,Cryptography,5,4,44.4444465637207
2008,2656,Cryptography,21,14,40
2009,2345,Cryptography,1,1,50
2010,2130,Cryptography,14,11,44
2011,2504,Cryptography,13,13,50
2012,2725,Cryptography,21,15,41.6666641235352
2013,1345,Cryptography,5,0,0
2014,4024,Cryptography,202,119,37.0716514587402
2015,1777,Cryptography,6,0,0
2016,1839,Cryptography,19,7,26.9230785369873
2017,1013,Cryptography,5,0,0
2018,2206,Cryptography,15,0,0
2019,1504,Cryptography,9,3,25
2020,3662,Cryptography,23,1,4.16666698455811
2021,2914,Cryptography,23,17,42.5
2022,3984,Cryptography,91,31,25.4098358154297
2023,2763,Cryptography,22,16,42.1052627563477
2024,2508,Cryptography,19,14,42.424243927002
2025,1932,Cryptography,11,10,47.6190490722656
2026,3150,Cryptography,20,13,39.3939399719238
2027,3744,Cryptography,196,179,47.7333335876465
2028,2749,Cryptography,19,16,45.7142868041992
2029,3085,Cryptography,17,14,45.1612892150879
2030,3913,Cryptography,180,46,20.3539810180664
2031,2216,Cryptography,14,14,50
2032,1316,Cryptography,18,2,10
2033,2912,Cryptography,8,0,0
2034,1545,Cryptography,8,7,46.6666679382324
2035,3344,Cryptography,4,2,33.3333358764648
2036,1896,Cryptography,5,0,0
2037,885,Cryptography,66,2,2.94117641448975
2038,3370,Cryptography,19,19,50
2039,2081,Cryptography,98,0,0
2040,988,Cryptography,19,0,0
2041,2711,Cryptography,32,17,34.6938781738281
2042,3653,Cryptography,60,42,41.1764717102051
2043,1936,Cryptography,27,25,48.0769233703613
2044,3383,Cryptography,14,11,44
2045,1853,Cryptography,2,0,0
2046,2821,Cryptography,2,0,0
2047,1529,Cryptography,6,6,50
2048,1469,Cryptography,12,0,0
2049,1737,Cryptography,11,7,38.8888893127441
2050,2317,Cryptography,29,17,36.9565200805664
2051,4084,Cryptography,120,72,37.5
2052,1317,Cryptography,23,1,4.16666698455811
2053,3489,Cryptography,58,51,46.788990020752
2054,2962,Cryptography,4,1,20
2055,1699,Cryptography,9,3,25
2056,2470,Cryptography,14,8,36.3636360168457
2057,3709,Cryptography,165,149,47.4522285461426
2058,3731,Cryptography,45,33,42.3076934814453
2059,2444,Cryptography,13,10,43.4782600402832
2060,2476,Cryptography,13,13,50
2061,2978,Cryptography,19,16,45.7142868041992
2062,996,Cryptography,5,0,0
2063,2207,Cryptography,1,0,0
2064,2915,Cryptography,39,32,45.0704231262207
2065,2934,Cryptography,42,14,25
2066,1718,Cryptography,8,7,46.6666679382324
2067,3303,Cryptography,200,137,40.6528205871582
2068,1927,Cryptography,8,6,42.8571434020996
2069,1673,Cryptography,11,7,38.8888893127441
2070,3294,Cryptography,12,10,45.4545478820801
2071,1729,Cryptography,8,7,46.6666679382324
2072,3993,Cryptography,55,1,1.78571438789368
2073,2925,Cryptography,22,10,31.25
2074,2446,Cryptography,18,15,45.4545478820801
2075,3540,Cryptography,178,117,39.661018371582
2076,1182,Cryptography,10,0,0
2077,2772,Cryptography,12,0,0
2078,3980,Cryptography,112,81,41.9689102172852
2079,1655,Cryptography,4,0,0
2080,1703,Cryptography,17,15,46.875
2081,1948,Cryptography,46,0,0
2082,2316,Cryptography,13,3,18.75
2083,1756,Cryptography,8,7,46.6666679382324
2084,1607,Cryptography,8,7,46.6666679382324
2085,3719,Cryptography,9,0,0
2086,2409,Cryptography,17,13,43.3333320617676
2087,2539,Cryptography,11,8,42.1052627563477
2088,2753,Cryptography,20,14,41.1764717102051
2089,2842,Cryptography,17,14,45.1612892150879
2090,4008,Cryptography,57,43,43
2091,1754,Cryptography,9,8,47.0588226318359
2092,2961,Cryptography,12,12,50
2093,3959,Cryptography,94,65,40.8805046081543
2094,3385,Cryptography,11,3,21.4285717010498
2095,2950,Cryptography,54,47,46.5346527099609
2096,2265,Cryptography,23,12,34.285717010498
2097,3430,Cryptography,3,0,0
2098,3371,Cryptography,7,7,50
2099,3161,Cryptography,1,0,0
2100,925,Cryptography,5,4,44.4444465637207
2101,822,Cryptography,5,2,28.5714302062988
2102,2301,Cryptography,42,16,27.5862064361572
2103,3315,Cryptography,238,187,44
2104,3950,Cryptography,12,0,0
2105,1994,Cryptography,20,20,50
2106,758,Cryptography,2,0,0
2107,3173,Cryptography,11,9,45
2108,1186,Cryptography,6,0,0
2109,2497,Cryptography,55,6,9.8360652923584
2110,2890,Cryptography,14,11,44
2111,1168,Cryptography,1,0,0
2112,1065,Cryptography,2,2,50
2113,871,Cryptography,1,0,0
2114,4021,Cryptography,102,74,42.0454521179199
2115,2701,Cryptography,17,14,45.1612892150879
2116,2682,Cryptography,10,0,0
2117,3265,Cryptography,28,2,6.66666698455811
2118,4071,Cryptography,82,31,27.4336280822754
2119,2174,Cryptography,19,16,45.7142868041992
2120,1594,Cryptography,6,0,0
2121,4081,Cryptography,119,20,14.3884897232056
2122,3020,Cryptography,10,0,0
2123,2199,Cryptography,20,15,42.8571434020996
2124,3267,Cryptography,140,135,49.0909118652344
2125,3582,Cryptography,24,2,7.69230794906616
2126,3733,Cryptography,3,0,0
2127,1326,Cryptography,9,0,0
2128,1360,Cryptography,10,4,28.5714302062988
2129,3770,Cryptography,16,14,46.6666679382324
2130,1616,Cryptography,20,0,0
2131,3919,Cryptography,112,83,42.5641021728516
2132,1845,Cryptography,8,6,42.8571434020996
2133,2411,Cryptography,96,24,20
2134,3693,Cryptography,32,25,43.8596496582031
2135,2672,Cryptography,128,44,25.5813961029053
2136,1669,Cryptography,11,7,38.8888893127441
2137,2386,Cryptography,13,10,43.4782600402832
2138,764,Cryptography,1,0,0
2139,2076,Cryptography,36,0,0
2140,1961,Cryptography,20,17,45.9459457397461
2141,2534,Cryptography,10,0,0
2142,1719,Cryptography,9,1,10
2143,1073,Cryptography,2,0,0
2144,2881,Cryptography,34,17,33.3333358764648
2145,2908,Cryptography,13,11,45.8333358764648
2146,1574,Cryptography,1,1,50
2147,1675,Cryptography,6,1,14.2857151031494
2148,1648,Cryptography,110,78,41.4893646240234
2149,3258,Cryptography,97,94,49.2146606445312
2150,3456,Cryptography,8,8,50
2151,2303,Cryptography,1,1,50
2152,864,Cryptography,7,0,0
2153,1571,Cryptography,6,1,14.2857151031494
2154,3172,Cryptography,126,96,43.2432441711426
2155,3777,Cryptography,82,65,44.2176895141602
2156,1145,Cryptography,5,0,0
2157,4007,Cryptography,56,43,43.4343414306641
2158,3616,Cryptography,258,183,41.4965972900391
2159,2731,Cryptography,14,14,50
2160,1569,Cryptography,11,10,47.6190490722656
2161,2535,Cryptography,14,9,39.1304359436035
2162,1844,Cryptography,62,8,11.4285717010498
2163,734,Cryptography,7,0,0
2164,3439,Cryptography,65,54,45.3781509399414
2165,3977,Cryptography,126,51,28.8135585784912
2166,2846,Cryptography,17,5,22.72727394104
2167,1458,Cryptography,5,0,0
2168,3205,Cryptography,40,10,20
2169,1817,Cryptography,12,10,45.4545478820801
2170,3336,Cryptography,133,115,46.3709678649902
2171,1213,Cryptography,2,0,0
2172,1889,Cryptography,2,2,50
2173,2728,Cryptography,12,11,47.8260879516602
2174,3229,Cryptography,11,7,38.8888893127441
2175,4061,Cryptography,180,51,22.0779228210449
2176,1435,Cryptography,6,0,0
2177,3293,Cryptography,7,3,30.0000019073486
2178,1711,Cryptography,8,0,0
2179,2459,Cryptography,32,16,33.3333358764648
2180,2808,Cryptography,46,27,36.9863014221191
2181,1532,Cryptography,4,4,50
2182,4113,Cryptography,68,23,25.2747268676758
2183,2097,Cryptography,1,1,50
2184,2075,Cryptography,18,0,0
2185,2324,Cryptography,15,15,50
2186,3496,Cryptography,31,9,22.5
2187,902,Cryptography,5,0,0
2188,3341,Cryptography,217,175,44.6428565979004
2189,3930,Cryptography,224,112,33.3333358764648
2190,1361,Cryptography,9,0,0
2191,3123,Cryptography,84,61,42.0689659118652
2192,3642,Cryptography,23,16,41.0256423950195
2193,3664,Cryptography,138,135,49.4505500793457
2194,4078,Cryptography,135,56,29.319372177124
2195,4188,Cryptography,13,4,23.529411315918
2196,3286,Cryptography,32,1,3.03030300140381
2197,3040,Cryptography,12,12,50
2198,1597,Cryptography,10,9,47.3684234619141
2199,904,Cryptography,2,2,50
2200,3879,Cryptography,27,13,32.5
2201,3932,Cryptography,112,43,27.7419357299805
2202,3684,Cryptography,76,57,42.8571434020996
2203,2434,Cryptography,2,0,0
2204,1440,Cryptography,8,4,33.3333358764648
2205,3352,Cryptography,54,54,50
2206,2039,Cryptography,7,1,12.5
2207,1876,Cryptography,24,13,35.1351356506348
2208,3179,Cryptography,12,11,47.8260879516602
2209,2819,Cryptography,8,7,46.6666679382324
2210,3712,Cryptography,162,131,44.7098960876465
2211,2113,Cryptography,24,13,35.1351356506348
2212,2665,Cryptography,42,19,31.1475391387939
2213,1926,Cryptography,2,0,0
2214,2751,Cryptography,19,8,29.6296291351318
2215,3516,Cryptography,38,4,9.5238094329834
2216,1827,Cryptography,12,0,0
2217,3723,Cryptography,269,115,29.9479160308838
2218,2613,Cryptography,66,19,22.3529415130615
2219,3927,Cryptography,38,37,49.3333358764648
2220,1410,Cryptography,9,0,0
2221,2118,Cryptography,7,7,50
2222,2067,Cryptography,33,10,23.2558155059814
2223,1201,Cryptography,7,1,12.5
2224,1798,Cryptography,4,4,50
2225,1169,Cryptography,5,0,0
2226,2977,Cryptography,19,14,42.424243927002
2227,1359,Cryptography,6,1,14.2857151031494
2228,1681,Cryptography,9,7,43.75
2229,2584,Cryptography,31,28,47.4576263427734
2230,1176,Cryptography,2,0,0
2231,1349,Cryptography,7,7,50
2232,3683,Cryptography,134,101,42.9787254333496
2233,2111,Cryptography,23,13,36.1111106872559
2234,623,Cryptography,1,0,0
2235,3359,Cryptography,14,9,39.1304359436035
2236,3966,Cryptography,73,26,26.2626266479492
2237,2889,Cryptography,12,12,50
2238,3783,Cryptography,8,0,0
2239,3752,Cryptography,51,34,40
2240,3551,Cryptography,153,134,46.6898956298828
2241,1160,Cryptography,15,0,0
2242,2488,Cryptography,1,1,50
2243,2315,Cryptography,1,1,50
2244,1803,Cryptography,7,2,22.2222232818604
2245,3682,Cryptography,82,57,41.007194519043
2246,3559,Cryptography,18,2,10
2247,605,Cryptography,5,2,28.5714302062988
2248,1828,Cryptography,2,0,0
2249,2655,Cryptography,35,31,46.9696960449219
2250,3813,Cryptography,29,20,40.8163261413574
2251,3028,Cryptography,18,14,43.75
2252,2707,Cryptography,19,14,42.424243927002
2253,2165,Cryptography,6,0,0
2254,1619,Cryptography,14,14,50
2255,2360,Cryptography,14,14,50
2256,1573,Cryptography,8,7,46.6666679382324
2257,4200,Cryptography,38,16,29.6296291351318
2258,3649,Cryptography,26,21,44.680850982666
2259,2019,Cryptography,8,7,46.6666679382324
2260,2847,Cryptography,15,12,44.4444465637207
2261,2686,Cryptography,20,11,35.4838714599609
2262,3270,Cryptography,148,136,47.8873252868652
2263,1082,Cryptography,3,2,40
2264,2357,Cryptography,8,8,50
2265,3030,Cryptography,144,113,43.9688720703125
2266,4189,Cryptography,32,20,38.461540222168
2267,1483,Cryptography,49,0,0
2268,3717,Cryptography,40,35,46.6666679382324
2269,964,Cryptography,4,3,42.8571434020996
2270,1179,Cryptography,5,0,0
2271,2659,Cryptography,41,13,24.0740737915039
2272,4011,Cryptography,22,16,42.1052627563477
2273,1923,Cryptography,4,4,50
2274,3586,Cryptography,70,62,46.9696960449219
2275,3291,Cryptography,93,93,50
2276,953,Cryptography,5,0,0
2277,2506,Cryptography,8,0,0
2278,3111,Cryptography,17,5,22.72727394104
2279,4159,Cryptography,26,24,48
2280,2012,Cryptography,8,7,46.6666679382324
2281,3466,Cryptography,32,1,3.03030300140381
2282,3237,Cryptography,1,0,0
2283,2958,Cryptography,22,13,37.1428565979004
2284,1809,Cryptography,37,15,28.8461532592773
2285,3542,Cryptography,15,12,44.4444465637207
2286,3154,Cryptography,13,11,45.8333358764648
2287,3037,Cryptography,108,74,40.6593399047852
2288,1614,Cryptography,2,2,50
2289,1856,Cryptography,7,1,12.5
2290,4082,Cryptography,146,65,30.8056869506836
2291,2627,Cryptography,88,17,16.1904773712158
2292,1716,Cryptography,7,1,12.5
2293,2567,Cryptography,1,0,0
2294,3396,Cryptography,180,135,42.8571434020996
2295,1976,Cryptography,9,3,25
2296,3720,Cryptography,63,49,43.75
2297,1312,Cryptography,5,0,0
2298,787,Cryptography,1,0,0
2299,3325,Cryptography,75,66,46.8085098266602
2300,4140,Cryptography,34,4,10.5263156890869
2301,2225,Cryptography,13,13,50
2302,2413,Cryptography,9,4,30.7692317962646
2303,1490,Cryptography,5,0,0
2304,2129,Cryptography,7,7,50
2305,1251,Cryptography,11,2,15.3846158981323
2306,2255,Cryptography,35,17,32.6923065185547
2307,3219,Cryptography,27,18,40
2308,3354,Cryptography,47,38,44.705883026123
2309,3772,Cryptography,54,36,40
2310,894,Cryptography,17,14,45.1612892150879
2311,2657,Cryptography,6,3,33.3333358764648
2312,1702,Cryptography,6,1,14.2857151031494
2313,1465,Cryptography,15,0,0
2314,2183,Cryptography,10,10,50
2315,4038,Cryptography,153,59,27.8301887512207
2316,2222,Cryptography,32,1,3.03030300140381
2317,2467,Cryptography,19,19,50
2318,3691,Cryptography,52,21,28.7671241760254
2319,3658,Cryptography,106,56,34.5679016113281
2320,1401,Cryptography,20,5,20
2321,1835,Cryptography,1,0,0
2322,3426,Cryptography,56,56,50
2323,2527,Cryptography,29,25,46.2962951660156
2324,1993,Cryptography,7,7,50
2325,4013,Cryptography,231,134,36.7123260498047
2326,3368,Cryptography,55,5,8.33333396911621
2327,2340,Cryptography,2,0,0
2328,2710,Cryptography,22,8,26.6666679382324
2329,3194,Cryptography,5,0,0
2330,3157,Cryptography,11,11,50
2331,3921,Cryptography,50,35,41.1764717102051
2332,3418,Cryptography,70,33,32.0388336181641
2333,2475,Cryptography,6,6,50
2334,2121,Cryptography,14,14,50
2335,2782,Cryptography,40,14,25.9259262084961
2336,1763,Cryptography,5,0,0
2337,3641,Cryptography,59,37,38.5416641235352
2338,3848,Cryptography,273,187,40.652172088623
2339,2690,Cryptography,19,14,42.424243927002
2340,3109,Cryptography,51,15,22.72727394104
2341,2204,Cryptography,14,10,41.6666641235352
2342,2718,Cryptography,1,0,0
2343,2903,Cryptography,34,16,32
2344,1758,Cryptography,43,7,14
2345,4186,Cryptography,187,104,35.7388305664062
2346,2323,Cryptography,15,14,48.2758598327637
2347,3178,Cryptography,10,0,0
2348,2151,Cryptography,17,0,0
2349,1295,Cryptography,11,2,15.3846158981323
2350,4191,Cryptography,158,133,45.7044677734375
2351,3289,Cryptography,97,61,38.607593536377
2352,1488,Cryptography,1,1,50
2353,1562,Cryptography,39,6,13.3333339691162
2354,3543,Cryptography,39,35,47.2972946166992
2355,1946,Cryptography,25,20,44.4444465637207
2356,1717,Cryptography,7,6,46.1538467407227
2357,2313,Cryptography,21,14,40
2358,2641,Cryptography,29,14,32.5581398010254
2359,3764,Cryptography,232,156,40.206184387207
2360,3926,Cryptography,35,21,37.5
2361,4106,Cryptography,4,0,0
2362,2664,Cryptography,33,11,25
2363,3721,Cryptography,153,108,41.3793106079102
2364,3457,Cryptography,73,53,42.0634918212891
2365,3025,Cryptography,68,13,16.0493812561035
2366,2851,Cryptography,6,0,0
2367,3504,Cryptography,42,34,44.7368431091309
2368,1209,Cryptography,11,0,0
2369,4001,Cryptography,46,31,40.2597389221191
2370,3188,Cryptography,18,15,45.4545478820801
2371,3156,Cryptography,22,21,48.8372077941895
2372,1977,Cryptography,1,0,0
2373,1258,Cryptography,2,2,50
2374,3499,Cryptography,246,188,43.3179740905762
2375,4031,Cryptography,167,154,47.9750785827637
2376,1553,Cryptography,7,0,0
2377,2445,Cryptography,10,10,50
2378,2760,Cryptography,13,12,48
2379,2001,Cryptography,10,7,41.1764717102051
2380,3032,Cryptography,14,14,50
2381,3644,Cryptography,25,11,30.5555553436279
2382,2883,Cryptography,3,3,50
2383,2938,Cryptography,21,21,50
2384,2492,Cryptography,30,12,28.5714302062988
2385,1507,Cryptography,8,7,46.6666679382324
2386,3580,Cryptography,10,8,44.4444465637207
2387,2337,Cryptography,30,26,46.4285697937012
2388,4111,Cryptography,372,184,33.0935249328613
2389,2283,Cryptography,21,21,50
2390,3201,Cryptography,66,13,16.455696105957
2391,4170,Cryptography,38,20,34.4827575683594
2392,2326,Cryptography,34,16,32
2393,2985,Cryptography,14,14,50
2394,2884,Cryptography,17,12,41.3793106079102
2395,3206,Cryptography,30,10,25
2396,2150,Cryptography,17,3,15.0000009536743
2397,2016,Cryptography,4,1,20
2398,1967,Cryptography,2,0,0
2399,4199,Cryptography,235,160,40.5063285827637
2400,1857,Cryptography,8,8,50
2401,2750,Cryptography,13,11,45.8333358764648
2402,2046,Cryptography,14,7,33.3333358764648
2403,2614,Cryptography,24,9,27.2727279663086
2404,3915,Cryptography,1,1,50
2405,2191,Cryptography,13,9,40.9090919494629
2406,1975,Cryptography,3,2,40
2407,3842,Cryptography,22,19,46.3414649963379
2408,4048,Cryptography,28,9,24.3243255615234
2409,3444,Cryptography,10,10,50
2410,3789,Cryptography,113,105,48.1651382446289
2411,1849,Cryptography,1,0,0
2412,4164,Cryptography,68,21,23.5955066680908
2413,1343,Cryptography,6,1,14.2857151031494
2414,2827,Cryptography,31,9,22.5
2415,3576,Cryptography,159,159,50
2416,1076,Cryptography,198,3,1.49253726005554
2417,1097,Cryptography,3,3,50
2418,1131,Cryptography,5,0,0
2419,2131,Cryptography,10,8,44.4444465637207
2420,1554,Cryptography,6,1,14.2857151031494
2421,2933,Cryptography,20,12,37.5
2422,1415,Cryptography,5,0,0
2423,826,Cryptography,7,0,0
2424,951,Cryptography,11,0,0
2425,1920,Cryptography,3,0,0
2426,1564,Cryptography,1,0,0
2427,2295,Cryptography,1,1,50
2428,1152,Cryptography,1,0,0
2429,1286,Cryptography,6,1,14.2857151031494
2430,2714,Cryptography,18,15,45.4545478820801
2431,2344,Cryptography,10,5,33.3333358764648
2432,3890,Cryptography,247,233,48.5416679382324
2433,2863,Cryptography,25,13,34.2105255126953
2434,1706,Cryptography,9,6,40
2435,3811,Cryptography,24,0,0
2436,3710,Cryptography,95,95,50
2437,978,Cryptography,10,5,33.3333358764648
2438,973,Cryptography,5,0,0
2439,1233,Cryptography,19,0,0
2440,2822,Cryptography,34,6,15.0000009536743
2441,3876,Cryptography,183,102,35.7894744873047
2442,3526,Cryptography,1,0,0
2443,1908,Cryptography,5,0,0
2444,975,Cryptography,5,0,0
2445,3026,Cryptography,10,0,0
2446,2799,Cryptography,20,17,45.9459457397461
2447,2918,Cryptography,2,0,0
2448,2984,Cryptography,52,48,48
2449,2328,Cryptography,18,16,47.0588226318359
2450,3006,Cryptography,35,19,35.1851844787598
2451,4087,Cryptography,31,6,16.216215133667
2452,3990,Cryptography,115,52,31.1377258300781
2453,2443,Cryptography,18,0,0
2454,2557,Cryptography,8,7,46.6666679382324
2455,3571,Cryptography,56,56,50
2456,2622,Cryptography,13,7,35
2457,2149,Cryptography,13,13,50
2458,2945,Cryptography,22,14,38.8888893127441
2459,3062,Cryptography,22,10,31.25
2460,2064,Cryptography,5,3,37.5
2461,2376,Cryptography,67,4,5.63380289077759
2462,3321,Cryptography,82,82,50
2463,656,Cryptography,4,0,0
2464,3820,Cryptography,136,63,31.6582908630371
2465,2757,Cryptography,50,14,21.875
2466,1738,Cryptography,18,12,40
2467,3424,Cryptography,24,0,0
2468,1568,Cryptography,8,6,42.8571434020996
2469,3108,Cryptography,13,0,0
2470,3855,Cryptography,154,102,39.84375
2471,2697,Cryptography,19,6,24
2472,2778,Cryptography,25,14,35.8974380493164
2473,3284,Cryptography,17,14,45.1612892150879
2474,3952,Cryptography,209,44,17.3913040161133
2475,807,Cryptography,7,7,50
2476,2850,Cryptography,24,11,31.4285717010498
2477,3333,Cryptography,30,10,25
2478,3429,Cryptography,15,15,50
2479,4065,Cryptography,108,34,23.9436626434326
2480,1393,Cryptography,6,6,50
2481,3871,Cryptography,346,226,39.5104904174805
2482,2367,Cryptography,12,12,50
